('0', 'null'),
('23987', 'Market stall'),
('23988', 'Scuttle'),
('23989', 'Pokers'),
('23990', 'null'),
('23991', 'null'),
('23992', 'null'),
('23993', 'Bar'),
('23994', 'Bar'),
('23995', 'Bar'),
('23996', 'Bar'),
('23997', 'Bar'),
('23998', 'Bar'),
('23999', 'Bar'),
('24000', 'Bar'),
('24001', 'Bar'),
('24002', 'null'),
('24003', 'null'),
('24004', 'null'),
('24005', 'null'),
('24006', 'null'),
('24007', 'null'),
('24008', 'null'),
('24009', 'null'),
('24010', 'null'),
('24011', 'Table'),
('24012', 'Table'),
('24013', 'Table'),
('24014', 'Table'),
('24015', 'null'),
('24016', 'Wine rack'),
('24017', 'null'),
('24018', 'null'),
('24019', 'null'),
('24020', 'null'),
('24021', 'null'),
('24022', 'null'),
('24023', 'null'),
('24024', 'null'),
('24025', 'Lamp'),
('24026', 'Lantern'),
('24027', 'Sewing machine'),
('24028', 'Table'),
('24029', 'null'),
('24030', 'Clothes'),
('24031', 'Cloth'),
('24032', 'null'),
('24033', 'Oil lamp'),
('24034', 'Fabric'),
('24035', 'Fabric'),
('24036', 'null'),
('24037', 'null'),
('24038', 'null'),
('24039', 'null'),
('24040', 'null'),
('24041', 'null'),
('24042', 'null'),
('24043', 'Bed'),
('24044', 'Clothes'),
('24045', 'Clothes'),
('24046', 'Clothes'),
('24047', 'Clothes'),
('24048', 'Clothes'),
('24049', 'Clothes'),
('24050', 'Clothes'),
('24051', 'null'),
('24052', 'null'),
('24053', 'null'),
('24054', 'null'),
('24055', 'null'),
('24056', 'null'),
('24057', 'null'),
('24058', 'null'),
('24059', 'null'),
('24060', 'null'),
('24061', 'null'),
('24062', 'null'),
('24063', 'null'),
('24064', 'null'),
('24065', 'Sails'),
('24066', 'Mill'),
('24067', 'Mill'),
('24068', 'Mill'),
('24069', 'Mill'),
('24070', 'Flour bin'),
('24071', 'Hopper'),
('24072', 'Hopper controls'),
('24073', 'Staircase'),
('24074', 'Staircase'),
('24075', 'Staircase'),
('24076', 'Table'),
('24077', 'null'),
('24078', 'null'),
('24079', 'Shelves'),
('24080', 'Shelves'),
('24081', 'Picture'),
('24082', 'Picture'),
('24083', 'Picture'),
('24084', 'Table'),
('24085', 'Shelves'),
('24086', 'Shelves'),
('24087', 'Study desk'),
('24088', 'Table'),
('24089', 'null'),
('24090', 'Dead bat'),
('24091', 'Herbs'),
('24092', 'Cabinet'),
('24093', 'Cabinet'),
('24094', 'Swings'),
('24095', 'Washing line'),
('24096', 'Toy bricks'),
('24097', 'Toy weapons'),
('24098', 'Cat basket'),
('24099', 'Bunkbed'),
('24100', 'Flowerbed'),
('24101', 'Flowerbed'),
('24102', 'null'),
('24103', 'null'),
('24104', 'Table'),
('24105', 'Sword cabinet'),
('24106', 'Sword in stone'),
('24107', 'null'),
('24108', 'null'),
('24109', 'Sword case'),
('24110', 'Sword case'),
('24111', 'Sword case'),
('24112', 'Sink'),
('24113', 'Dishes'),
('24114', 'Dishes'),
('24115', 'Dishes'),
('24116', 'Sword case'),
('24117', 'Poster'),
('24118', 'Poster'),
('24119', 'Poster'),
('24120', 'null'),
('24121', 'null'),
('24122', 'Stepladder'),
('24123', 'null'),
('24124', 'Shop counter'),
('24125', 'null'),
('24126', 'null'),
('24127', 'Notices'),
('24128', 'null'),
('24129', 'null'),
('24130', 'null'),
('24131', 'null'),
('24132', 'null'),
('24133', 'null'),
('24134', 'Bow cabinet'),
('24135', 'Workbench'),
('24136', 'null'),
('24137', 'null'),
('24138', 'Bow case'),
('24139', 'Crate'),
('24140', 'Crate'),
('24141', 'Wood'),
('24142', 'Barrel'),
('24143', 'Poster'),
('24144', 'Poster'),
('24145', 'null'),
('24146', 'null'),
('24147', 'Mannequin'),
('24148', 'Bookcase'),
('24149', 'null'),
('24150', 'null'),
('24151', 'null'),
('24152', 'null'),
('24153', 'Cart'),
('24154', 'null'),
('24155', 'null'),
('24156', 'null'),
('24157', 'null'),
('24158', 'null'),
('24159', 'null'),
('24160', 'Waterpump'),
('24161', 'Fountain'),
('24162', 'Statue'),
('24163', 'Statue'),
('24164', 'Trough'),
('24165', 'Plough'),
('24166', 'Well'),
('24167', 'Spear wall'),
('24168', 'Dying tree'),
('24169', 'Dying tree Stump'),
('24170', 'Washing Line'),
('24171', 'Washing Line'),
('24172', 'Washing Line'),
('24173', 'null'),
('24174', 'null'),
('24175', 'null'),
('24176', 'null'),
('24177', 'null'),
('24178', 'null'),
('24179', 'null'),
('24180', 'null'),
('24181', 'null'),
('24182', 'null'),
('24183', 'Painting'),
('24184', 'Painting'),
('24185', 'null'),
('24186', 'null'),
('24187', 'null'),
('24188', 'null'),
('24189', 'null'),
('24190', 'null'),
('24191', 'null'),
('24192', 'Combat Scroll'),
('24193', 'null'),
('24194', 'Smoking vent'),
('24195', 'Smoking vent'),
('24196', 'null'),
('24197', 'null'),
('24198', 'null'),
('24199', 'null'),
('24200', 'Shield'),
('24201', 'null'),
('24202', 'null'),
('24203', 'Closed chest'),
('24204', 'Open chest'),
('24205', 'Crate'),
('24206', 'Boxes'),
('24207', 'Barrel'),
('24208', 'Crate'),
('24209', 'Barrel'),
('24210', 'null'),
('24211', 'Barrel'),
('24212', 'Barrel'),
('24213', 'null'),
('24214', 'Fountain'),
('24215', 'Suit of armour'),
('24216', 'Standard'),
('24217', 'null'),
('24218', 'null'),
('24219', 'null'),
('24220', 'null'),
('24221', 'null'),
('24222', 'null'),
('24223', 'null'),
('24224', 'null'),
('24225', 'null'),
('24226', 'null'),
('24227', 'null'),
('24228', 'null'),
('24229', 'null'),
('24230', 'null'),
('24231', 'null'),
('24232', 'Paper'),
('24233', 'Paper'),
('24234', 'Drain'),
('24235', 'Drain'),
('24236', 'null'),
('24237', 'null'),
('24238', 'null'),
('24239', 'null'),
('24240', 'null'),
('24241', 'null'),
('24242', 'null'),
('24243', 'null'),
('24244', 'null'),
('24245', 'null'),
('24246', 'null'),
('24247', 'null'),
('24248', 'null'),
('24249', 'null'),
('24250', 'null'),
('24251', 'null'),
('24252', 'Rotten food'),
('24253', 'Rotten food'),
('24254', 'Rotten food'),
('24255', 'Rat'),
('24256', 'Mushroom'),
('24257', 'Mushrooms'),
('24258', 'Mushroom'),
('24259', 'Cannon'),
('24260', 'Banner'),
('24261', 'null'),
('24262', 'null'),
('24263', 'Signpost'),
('24264', 'Hole'),
('24265', 'Fountain'),
('24266', 'null'),
('24267', 'null'),
('24268', 'null'),
('24269', 'null'),
('24270', 'null'),
('24271', 'null'),
('24272', 'null'),
('24273', 'null'),
('24274', 'null'),
('24275', 'null'),
('24276', 'null'),
('24277', 'null'),
('24278', 'null'),
('24279', 'null'),
('24280', 'null'),
('24281', 'Bookcase'),
('24282', 'Bookcase'),
('24283', 'Range'),
('24284', 'Range'),
('24285', 'Fireplace'),
('24286', 'null'),
('24287', 'Chair'),
('24288', 'Bed'),
('24289', 'Bed'),
('24290', 'Bed'),
('24291', 'Bed'),
('24292', 'Chest'),
('24293', 'Wardrobe'),
('24294', 'Drawers'),
('24295', 'Drawers'),
('24296', 'Dresser'),
('24297', 'Wardrobe'),
('24298', 'Wardrobe'),
('24299', 'Bed'),
('24300', 'Mossy rock'),
('24301', 'Table'),
('24302', 'Table'),
('24303', 'Table'),
('24304', 'Chair'),
('24305', 'Teak table'),
('24306', 'Teak table'),
('24307', 'Table'),
('24308', 'Table'),
('24309', 'Table'),
('24310', 'Throne'),
('24311', 'Cabinet'),
('24312', 'Cabinet'),
('24313', 'Oven'),
('24314', 'Sink'),
('24315', 'Larder'),
('24316', 'Dresser'),
('24317', 'Mirror'),
('24318', 'Bath screen'),
('24319', 'Bathtub'),
('24320', 'Table'),
('24321', 'Bench'),
('24322', 'Drawers'),
('24323', 'Piano'),
('24324', 'Piano stool'),
('24325', 'null'),
('24326', 'null'),
('24327', 'null'),
('24328', 'Cooking pot'),
('24329', 'Fireplace'),
('24330', 'null'),
('24331', 'null'),
('24332', 'null'),
('24333', 'Chair'),
('24334', 'Chair'),
('24335', 'Table'),
('24336', 'Table'),
('24337', 'Chest'),
('24338', 'Bed'),
('24339', 'Bunk bed'),
('24340', 'Trunk'),
('24341', 'Locker'),
('24342', 'Saradomin star'),
('24343', 'Altar'),
('24344', 'Church pew'),
('24345', 'null'),
('24346', 'null'),
('24347', 'null'),
('24348', 'Candles'),
('24349', 'Staircase'),
('24350', 'Staircase'),
('24351', 'Staircase'),
('24352', 'Staircase'),
('24353', 'Staircase'),
('24354', 'Ladder'),
('24355', 'Ladder'),
('24356', 'Staircase'),
('24357', 'Staircase'),
('24358', 'Staircase'),
('24359', 'Staircase'),
('24360', 'Staircase'),
('24361', 'Ladder'),
('24362', 'Ladder'),
('24363', 'Ladder'),
('24364', 'Ladder'),
('24365', 'Staircase'),
('24366', 'Ladder'),
('24367', 'Staircase'),
('24368', 'Door'),
('24369', 'Gate'),
('24370', 'Gate'),
('24371', 'null'),
('24372', 'null'),
('24373', 'Gate'),
('24374', 'Gate'),
('24375', 'Door'),
('24376', 'Door'),
('24377', 'Door'),
('24378', 'Door'),
('24379', 'Door'),
('24380', 'null'),
('24381', 'Door'),
('24382', 'Door'),
('24383', 'Door'),
('24384', 'Door'),
('24385', 'null'),
('24386', 'null'),
('24387', 'null'),
('24388', 'null'),
('24389', 'Door'),
('24390', 'Map'),
('24391', 'Map'),
('24392', 'Map'),
('24393', 'null'),
('24394', 'null'),
('24395', 'null'),
('24396', 'null'),
('24397', 'null'),
('24398', 'null'),
('24399', 'null'),
('24400', 'null'),
('24401', 'null'),
('24402', 'null'),
('24403', 'null'),
('24404', 'null'),
('24405', 'null'),
('24406', 'null'),
('24407', 'null'),
('24408', 'null'),
('24409', 'null'),
('24410', 'null'),
('24411', 'null'),
('24412', 'null'),
('24413', 'null'),
('24414', 'null'),
('24415', 'null'),
('24416', 'null'),
('24417', 'null'),
('24418', 'null'),
('24419', 'null'),
('24420', 'null'),
('24421', 'null'),
('24422', 'null'),
('24423', 'null'),
('24424', 'null'),
('24425', 'null'),
('24426', 'null'),
('24427', 'Stairs'),
('24428', 'Stairs'),
('24429', 'null'),
('24430', 'null'),
('24431', 'null'),
('24432', 'null'),
('24433', 'null'),
('24434', 'null'),
('24435', 'null'),
('24436', 'null'),
('24437', 'null'),
('24438', 'null'),
('24439', 'null'),
('24440', 'null'),
('24441', 'null'),
('24442', 'null'),
('24443', 'null'),
('24444', 'null'),
('24445', 'null'),
('24446', 'null'),
('24447', 'null'),
('24448', 'null'),
('24449', 'null'),
('24450', 'null'),
('24451', 'null'),
('24452', 'Information booth'),
('24453', 'null'),
('24454', 'null'),
('24455', 'Canal barge'),
('24456', 'Canal barge'),
('24457', 'Canal barge'),
('24458', 'Canal barge'),
('24459', 'Canal barge'),
('24460', 'Canal barge'),
('24461', 'Canal barge'),
('24462', 'Canal barge'),
('24463', 'Canal barge'),
('24464', 'Canal barge'),
('24465', 'Canal barge'),
('24466', 'Canal barge'),
('24467', 'Canal barge'),
('24468', 'Canal barge'),
('24469', 'Canal barge'),
('24470', 'Canal barge'),
('24471', 'Canal barge'),
('24472', 'Canal barge'),
('24473', 'Canal barge'),
('24474', 'Canal barge'),
('24475', 'Canal barge'),
('24476', 'Canal barge'),
('24477', 'Canal barge'),
('24478', 'Canal barge'),
('24479', 'Canal barge'),
('24480', 'Canal barge'),
('24481', 'Canal barge'),
('24482', 'Canal barge'),
('24483', 'Canal barge'),
('24484', 'Canal barge'),
('24485', 'Canal barge'),
('24486', 'Canal barge'),
('24487', 'Canal wall'),
('24488', 'Canal wall'),
('24489', 'null'),
('24490', 'null'),
('24491', 'null'),
('24492', 'null'),
('24493', 'null'),
('24494', 'null'),
('24495', 'null'),
('24496', 'null'),
('24497', 'null'),
('24498', 'null'),
('24499', 'null'),
('24500', 'Tar buckets'),
('24501', 'Short planks'),
('24502', 'Long planks'),
('24503', 'Canal barge'),
('24504', 'Canal barge'),
('24505', 'Canal barge'),
('24506', 'Canal barge'),
('24507', 'Canal barge'),
('24508', 'Canal barge'),
('24509', 'Canal barge'),
('24510', 'Canal barge'),
('24511', 'Canal barge'),
('24512', 'Canal barge'),
('24513', 'Canal barge'),
('24514', 'Canal barge'),
('24515', 'Canal barge'),
('24516', 'Canal barge'),
('24517', 'Canal barge'),
('24518', 'Canal barge'),
('24519', 'Canal barge'),
('24520', 'Canal barge'),
('24521', 'Canal barge'),
('24522', 'Canal barge'),
('24523', 'Canal barge'),
('24524', 'Canal barge'),
('24525', 'Canal barge'),
('24526', 'Canal barge'),
('24527', 'Canal barge'),
('24528', 'Canal barge'),
('24529', 'Canal barge'),
('24530', 'Canal barge'),
('24531', 'Canal wall'),
('24532', 'Canal wall'),
('24533', 'null'),
('24534', 'Storage crate'),
('24535', 'Tools'),
('24536', 'Gate'),
('24537', 'null'),
('24538', 'null'),
('24539', 'Display case'),
('24540', 'Display case'),
('24541', 'Display case'),
('24542', 'Display case'),
('24543', 'Display case'),
('24544', 'Display case'),
('24545', 'Display case'),
('24546', 'Display case'),
('24547', 'Display case'),
('24548', 'Display case'),
('24549', 'Display case'),
('24550', 'Display case'),
('24551', 'Display case'),
('24552', 'null'),
('24553', 'null'),
('24554', 'null'),
('24555', 'Specimen table'),
('24556', 'Specimen table'),
('24557', 'Rocks'),
('24558', 'null'),
('24559', 'Dig Site specimen rocks'),
('24560', 'Gate'),
('24561', 'Gate'),
('24562', 'Gap'),
('24563', 'Doorway'),
('24564', 'Gate'),
('24565', 'Door'),
('24566', 'Door'),
('24567', 'Door'),
('24568', 'Door'),
('24569', 'Snake'),
('24570', 'null'),
('24571', 'Machine'),
('24572', 'Machine'),
('24573', 'Machine'),
('24574', 'Machine'),
('24575', 'Machine'),
('24576', 'Machine'),
('24577', 'Machine'),
('24578', 'Machine'),
('24579', 'Machine'),
('24580', 'Machine'),
('24581', 'Machine'),
('24582', 'Machine'),
('24583', 'Machine'),
('24584', 'Machine'),
('24585', 'Machine'),
('24586', 'Machine'),
('24587', 'Machine'),
('24588', 'Button'),
('24589', 'Button'),
('24590', 'Button'),
('24591', 'Button'),
('24592', 'Button'),
('24593', 'Button'),
('24594', 'Button'),
('24595', 'Button'),
('24596', 'Button'),
('24597', 'Button'),
('24598', 'Button'),
('24599', 'Button'),
('24600', 'Button'),
('24601', 'Button'),
('24602', 'Button'),
('24603', 'Button'),
('24604', 'null'),
('24605', 'Plaque'),
('24606', 'Plaque'),
('24607', 'Plaque'),
('24608', 'Plaque'),
('24609', 'Plaque'),
('24610', 'Plaque'),
('24611', 'Plaque'),
('24612', 'Plaque'),
('24613', 'Plaque'),
('24614', 'Plaque'),
('24615', 'Plaque'),
('24616', 'Plaque'),
('24617', 'Plaque'),
('24618', 'Plaque'),
('24619', 'Display case'),
('24620', 'Painting'),
('24621', 'Display case'),
('24622', 'Display case'),
('24623', 'null'),
('24624', 'Display case'),
('24625', 'Display case'),
('24626', 'null'),
('24627', 'Display case'),
('24628', 'Display case'),
('24629', 'Display case'),
('24630', 'Display case'),
('24631', 'Display case'),
('24632', 'Display case'),
('24633', 'null'),
('24634', 'Display case'),
('24635', 'Display case'),
('24636', 'null'),
('24637', 'Display case'),
('24638', 'null'),
('24639', 'Display case'),
('24640', 'Display case'),
('24641', 'Display case'),
('24642', 'null'),
('24643', 'Display case'),
('24644', 'Display case'),
('24645', 'Display case'),
('24646', 'Display case'),
('24647', 'Display case'),
('24648', 'Display case'),
('24649', 'Display case'),
('24650', 'Display case'),
('24651', 'Display case'),
('24652', 'Display case'),
('24653', 'null'),
('24654', 'Display case'),
('24655', 'Display case'),
('24656', 'Display case'),
('24657', 'Display case'),
('24658', 'Display case'),
('24659', 'Display case'),
('24660', 'Display case'),
('24661', 'Display case'),
('24662', 'null'),
('24663', 'Display case'),
('24664', 'null'),
('24665', 'null'),
('24666', 'Candles'),
('24667', 'Table'),
('24668', 'Wardrobe'),
('24669', 'Wardrobe'),
('24670', 'Wardrobe'),
('24671', 'Wardrobe'),
('24672', 'Staircase'),
('24673', 'Staircase'),
('24674', 'Mirror'),
('24675', 'Shelf'),
('24676', 'Shelf'),
('24677', 'Charms'),
('24678', 'null'),
('24679', 'Bed'),
('24680', 'Dresser'),
('24681', 'Drawers'),
('24682', 'Drawers'),
('24683', 'Chair'),
('24684', 'Table'),
('24685', 'Door'),
('24686', 'Door'),
('24687', 'Staircase'),
('24688', 'Broken experiment tube'),
('24689', 'Experiment tube'),
('24690', 'Box'),
('24691', 'Stacked Boxes'),
('24692', 'Boxes'),
('24693', 'Rock'),
('24694', 'Rock'),
('24695', 'Rock'),
('24696', 'Rock'),
('24697', 'Rock'),
('24698', 'Rock'),
('24699', 'Rock'),
('24700', 'Rock'),
('24701', 'Rock'),
('24702', 'null'),
('24703', 'null'),
('24704', 'null'),
('24705', 'null'),
('24706', 'Skeleton'),
('24707', 'Skeleton'),
('24708', 'Skeleton'),
('24709', 'Barrel'),
('24710', 'Sack'),
('24711', 'Smashed chair'),
('24712', 'Broken cart wheel'),
('24713', 'null'),
('24714', 'null'),
('24715', 'null'),
('24716', 'Mysterious statue'),
('24717', 'Ladder'),
('24718', 'Ladder'),
('24719', 'null'),
('24720', 'null'),
('24721', 'Piano'),
('24722', 'Piano'),
('24723', 'Drain Pipe'),
('24724', 'Gramophone'),
('24725', 'Gramophone'),
('24726', 'Gramophone'),
('24727', 'Gramophone'),
('24728', 'Music Stand'),
('24729', 'Music Stand'),
('24730', 'Earth Mound'),
('24731', 'Bean Mound'),
('24732', 'Beanstalk'),
('24733', 'Beanstalk'),
('24734', 'Beanstalk'),
('24735', 'Beanstalk'),
('24736', 'Beanstalk'),
('24737', 'Beanstalk'),
('24738', 'Beanstump'),
('24739', 'null'),
('24740', 'null'),
('24741', 'null'),
('24742', 'null'),
('24743', 'null'),
('24744', 'null'),
('24745', 'null'),
('24746', 'null'),
('24747', 'null'),
('24748', 'null'),
('24749', 'Crumbling wall'),
('24750', 'null'),
('24751', 'null'),
('24752', 'null'),
('24753', 'null'),
('24754', 'null'),
('24755', 'null'),
('24756', 'null'),
('24757', 'null'),
('24758', 'null'),
('24759', 'Door'),
('24760', 'null'),
('24761', 'null'),
('24762', 'null'),
('24763', 'null'),
('24764', 'null'),
('24765', 'Window'),
('24766', 'Window'),
('24767', 'Beard'),
('24768', 'Window'),
('24769', 'Rupert'),
('24770', 'Rupert'),
('24771', 'Rupert'),
('24772', 'Rupert'),
('24773', 'null'),
('24774', 'null'),
('24775', 'null'),
('24776', 'null'),
('24777', 'null'),
('24778', 'Window'),
('24779', 'Beard'),
('24780', 'Pendant'),
('24781', 'Rock'),
('24782', 'null'),
('24783', 'null'),
('24784', 'null'),
('24785', 'null'),
('24786', 'null'),
('24787', 'null'),
('24788', 'null'),
('24789', 'null'),
('24790', 'null'),
('24791', 'null'),
('24792', 'null'),
('24793', 'null'),
('24794', 'null'),
('24795', 'Nails'),
('24796', 'Nails'),
('24797', 'null'),
('24798', 'null'),
('24799', 'Mouse hole'),
('24800', 'null'),
('24801', 'null'),
('24802', 'Grate'),
('24803', 'Lock'),
